IDPOLUICAO;LAT;LONG
2586;-23,5152852;-46,4360399
2587;-23,6278554;-46,7804705
2588;-23,5517382;-46,691224
2589;-23,6186707;-46,7734357
2590;-23,5819052;-46,7596802
2591;-23,1942038;-46,9628894
2592;-23,6139571;-46,6310274
2593;-23,5732605;-46,7433428
2594;-23,569383;-46,749899
2595;-23,519222;-46,836739
2596;-23,5938741;-46,6739129
2597;-23,5660501;-46,7821505
2598;-23,6107699;-46,7631846
2599;-23,5611817;-46,7563323
2600;-23,541351;-46,677207
2601;-23,5744861;-46,7316576
2602;-23,5427675;-46,8668466
2603;-23,6031324;-46,7956676
2604;-23,5847602;-46,7893772
2605;-23,5647076;-46,7472437
2606;-23,4713571;-46,6700692
2607;-23,5716539;-46,7108174
2608;-23,5313575;-46,7289862
2609;-23,2879799;-46,74827
2610;-23,5338902;-46,686141
2611;-23,6186707;-46,7734357
2612;-23,5984514;-46,8230315
2613;-23,5697066;-46,7281942
2614;-23,6451224;-46,74401
2615;-23,5633676;-46,6809398
2616;-23,5801192;-46,7975717
2617;-23,6125935;-46,9462235
2618;-23,5712865;-46,7504999
2619;-23,5385282;-46,7217258
2620;-23,5745536;-46,731321
2621;-23,5777546;-46,7562511
2622;-23,6136274;-46,7434939
2623;-23,572009;-46,7558246
2624;-23,4861527;-46,7019923
2625;-23,6186896;-46,7671559
2626;-23,5438941;-46,6917464
2627;-23,6085668;-46,6578881
2628;-23,6379777;-46,798592
2629;-23,5274554;-46,8290244
2630;-23,5991421;-46,6301224
2631;-23,5073982;-46,6633194
2632;-23,500022;-46,3095321
2633;-23,5717587;-46,7308495
2634;-23,5092502;-46,379041
2635;-23,5390448;-46,7318861
2636;-23,5345098;-46,6463953
2637;-23,5906841;-46,78536
2638;-23,5832555;-46,7467423
2639;-23,588788;-46,7199938
2640;-23,691344;-46,83317
2641;-23,571975;-46,763251
2642;-23,56606;-46,7578691
2643;-23,531693;-46,789925
2644;-23,5414432;-46,8134563
2645;-23,548943;-46,638817
2646;-23,5677791;-46,7501733
2647;-23,5332403;-46,7100209
2648;-23,5322985;-46,5584787
2649;-23,5720358;-46,7267105
2650;-23,5296109;-46,8349852
2651;-23,5785746;-46,769373
2652;-23,5725719;-46,755395
2653;-23,54091;-46,936094
2654;-23,5709666;-46,7563505
2655;-23,4783085;-46,7458527
2656;-23,519222;-46,836739
2657;-23,5747055;-46,7354714
2658;-23,6524426;-46,789974
2659;-23,6685335;-46,8036815
2660;-23,6112015;-46,7750197
2661;-23,5478259;-46,7640262
2662;-23,5512636;-46,7452664
2663;-23,5813878;-46,6766755
2664;-23,6171144;-46,61615
2665;-23,5723025;-46,7308093
2666;-23,5603574;-46,6840007
2667;-23,5391286;-46,6735489
2668;-23,637413;-46,5575935
2669;-23,5322114;-46,7601462
2670;-23,5925897;-46,7709908
2671;-23,573883;-46,7365634
2672;-23,5684895;-46,8071513
2673;-23,5768743;-46,6715428
2674;-23,5805036;-46,7399111
2675;-23,5702349;-46,7671874
2676;-23,5667685;-46,7441862
2677;-23,6006643;-46,729466
2678;-23,573784;-46,800549
2679;-23,6013407;-46,7334403
2680;-23,532123;-46,6604442
2681;-23,5801412;-46,7397558
2682;-23,5063653;-46,8803151
2683;-23,5335997;-46,6820346
2684;-23,5673645;-46,5721126
2685;-23,5720846;-46,7604903
2686;-23,517395;-46,436375
2687;-23,6395529;-46,8065628
2688;-23,555399;-46,943584
2689;-23,557333;-46,8029357
2690;-23,5548258;-46,7482507
2691;-23,5802722;-46,767461
2692;-23,5791611;-46,6751402
2693;-23,6163964;-46,7871552
2694;-23,5368968;-46,819452
2695;-23,5440477;-46,6949302
2696;-23,4551806;-46,6565349
2697;-23,6058312;-46,7744513
2698;-23,5864096;-46,7193427
2699;-23,525508;-46,6239183
2700;-23,5130496;-46,6944753
2701;-23,6091416;-46,6583035
2702;-23,6751723;-46,7797638
2703;-22,7307038;-47,3339136
2704;-23,620379;-46,742294
2705;-23,596877;-46,732283
2706;-23,5836412;-46,7463009
2707;-23,7198068;-46,7676042
2708;-23,547129;-46,7512798
2709;-23,6282021;-46,770842
2710;-23,5490267;-46,7473224
2711;-23,5704741;-46,7302071
2712;-23,4865303;-47,4545203
2713;-23,5331934;-46,6855292
2714;-23,6047267;-46,9200953
2715;-23,5805871;-46,6873023
2716;-23,621215;-46,5889864
2717;-23,5756426;-46,7419424
2718;-23,4942211;-46,7902683
2719;-23,6885695;-46,6138581
2720;-23,5959441;-46,9055165
2721;-23,5474328;-46,681789
2722;-23,5482727;-46,655468
2723;-23,5665297;-46,8218765
2724;-23,5320038;-46,8521949
2725;-23,5629444;-46,7451628
2726;-23,5468959;-46,5453458
2727;-23,5623012;-46,7457441
2728;-23,5762506;-46,7785934
2729;-23,522726;-46,507596
2730;-23,519222;-46,836739
2731;-23,4995261;-46,7696541
2732;-23,5453647;-46,6471104
2733;-23,5908924;-46,7201063
2734;-23,5681158;-46,798044
2735;-23,6165698;-46,6946904
2736;-23,4721997;-46,593196
2737;-23,5626406;-46,6021567
2738;-23,5961185;-46,7835343
2739;-23,5750575;-46,7398494
2740;-23,4291688;-46,7918648
2741;-23,2650001;-47,2998552
2742;-23,563438;-46,7566202
2743;-23,5609249;-46,5685016
2744;-23,570611;-46,746495
2745;-23,6293386;-46,7637089
2746;-23,5560696;-46,6766255
2747;-23,5712626;-46,8184434
2748;-23,5514268;-46,6380458
2749;-23,6179255;-46,7863312
2750;-23,5648537;-46,7459465
2751;-23,5582606;-46,5716426
2752;-23,5487784;-46,5292982
2753;-23,5801192;-46,7975717
2754;-23,6224097;-46,9277617
2755;-23,5961185;-46,7835343
2756;-23,573416;-46,7330729
2757;-23,5554934;-46,7589252
2758;-23,4872698;-46,7892537
2759;-23,6650836;-46,7869207
2760;-23,5424592;-46,6361742
2761;-23,5977649;-46,762266
2762;-23,5628489;-46,7450708
2763;-23,535644;-46,6774976
2764;-23,5869864;-46,7177788
2765;-23,604779;-46,6724467
2766;-23,5891721;-46,6727776
2767;-23,5789284;-46,7759844
2768;-23,6639234;-46,7066183
2769;-23,6417067;-46,7519963
2770;-23,5448651;-46,7415238
2771;-23,5754687;-46,7324137
2772;-23,5805069;-46,7323488
2773;-23,5801192;-46,7975717
2774;-23,5015299;-47,4525603
2775;-23,5620339;-46,7101569
2776;-23,5713242;-46,7936972
2777;-23,5315639;-46,727057
2778;-23,5519596;-46,6941692
2779;-23,5523872;-46,6990676
2780;-23,5628255;-46,7451037
2781;-23,5581216;-46,6735013
2782;-23,574717;-46,799854
2783;-23,5559432;-46,6973728
2784;-23,607832;-46,75288
2785;-23,565685;-46,814724
2786;-23,5817064;-46,7630744
2787;-23,531693;-46,789925
2788;-23,5384192;-46,556737
2789;-23,6769651;-46,7886927
2790;-23,6114901;-46,8395256
2791;-23,4929618;-46,6624507
2792;-23,600981;-46,791098
2793;-23,4574323;-46,6154173
2794;-23,4593158;-47,4661641
2795;-23,6945036;-46,787454
2796;-23,5273219;-46,5601826
2797;-23,6260916;-46,6694114
2798;-23,5585178;-46,5809895
2799;-23,4638895;-46,6933889
2800;-23,5505299;-46,6451981
2801;-23,5570025;-46,7601998
2802;-23,6163964;-46,7871552
2803;-23,5826335;-46,7579623
2804;-23,5685972;-46,7640782
2805;-23,5645697;-46,814426
2806;-23,5654154;-46,7538393
2807;-23,555399;-46,943584
2808;-23,6737546;-46,7879545
2809;-23,5640108;-46,7472525
2810;-23,5670551;-46,7462283
2811;-23,538001;-46,5989566
2812;-23,686491;-46,624107
2813;-23,5778827;-46,750491
2814;-23,5731928;-46,6502901
2815;-23,6306185;-46,6156628
2816;-23,5749675;-46,7760774
2817;-23,5462907;-46,7551857
2818;-23,5847602;-46,7893772
2819;-23,5399138;-46,653022
2820;-23,6197364;-46,7829312
2821;-23,5742908;-46,7260631
2822;-23,6095727;-46,7347678
2823;-21,764353;-48,182327
2824;-23,5327356;-46,4702945
2825;-23,5219519;-46,8337197
2826;-23,5283058;-46,7302384
2827;-23,667559;-46,784111
2828;-23,5625922;-46,799893
2829;-23,3024206;-46,7551949
2830;-23,5824727;-46,8061001
2831;-23,5343655;-46,7607463
2832;-23,5810522;-46,7640473
2833;-23,6033115;-46,740439
2834;-23,60545;-46,531133
2835;-23,4960855;-46,7351707
2836;-23,589425;-46,7914752
2837;-23,5591776;-46,6925053
2838;-23,5447268;-46,781754
2839;-23,541103;-46,798561
2840;-23,5478159;-46,7482086
2841;-23,5834245;-46,8097814
2842;-23,534641;-46,78457
2843;-23,5364881;-46,7260321
2844;-23,531389;-46,815121
2845;-23,5715724;-46,7426088
2846;-23,5718918;-46,7242129
2847;-23,5423225;-46,8308414
2848;-23,5657659;-46,7529116
2849;-23,6236371;-46,7913809
2850;-23,5582642;-46,7877239
2851;-23,575942;-46,754538
2852;-23,5730002;-46,7450217
2853;-23,549202;-46,93729
2854;-23,5834723;-46,7511112
2855;-23,519222;-46,836739
2856;-23,6278782;-46,7618077
2857;-23,6279719;-46,7853817
2858;-23,5350967;-46,794364
2859;-23,519222;-46,836739
2860;-23,607832;-46,75288
2861;-23,5899362;-46,7869307
2862;-23,5817438;-46,8754484
2863;-23,5820982;-46,7475819
2864;-23,5374393;-46,6859875
2865;-23,6790827;-46,7404091
2866;-23,5350174;-46,8293958
2867;-23,5276916;-46,8884571
2868;-23,6191177;-46,5896039
2869;-23,7422809;-46,6964425
2870;-23,9872061;-48,8790572
2871;-23,5652263;-46,7563129
2872;-23,5670249;-46,7481248
2873;-23,5711041;-46,8181761
2874;-23,5675545;-46,7985809
2875;-23,5162815;-46,7468316
2876;-23,5996971;-46,7428061
2877;-23,7969618;-46,7347282
2878;-23,5731593;-46,7278431
2879;-23,5719651;-46,77737
2880;-23,5272921;-46,8341949
2881;-23,4912652;-46,669528
2882;-23,5887127;-46,761215
2883;-23,5712313;-46,7932182
2884;-23,5457759;-46,9123797
2885;-23,5166213;-46,7855614
2886;-23,551983;-46,719868
2887;-23,5659169;-46,7427431
2888;-23,5747771;-46,8563773
2889;-23,5973138;-46,7362372
2890;-23,595548;-46,757713
2891;-23,5801192;-46,7975717
2892;-23,965658;-46,3787618
2893;-23,555455;-46,683648
2894;-23,5168914;-46,783026
2895;-23,5508304;-46,8234831
2896;-23,5567003;-46,7521905
2897;-23,5709429;-46,7054108
2898;-23,5257921;-46,6134757
2899;-23,533313;-46,689809
2900;-23,5696048;-46,7273422
2901;-23,570321;-46,7317785
2902;-23,4898333;-47,4232256
2903;-23,5570566;-46,7515492
2904;-23,6162386;-46,7485969
2905;-23,5723125;-46,7169408
2906;-23,5466015;-46,8099308
2907;-23,4555271;-46,6484082
2908;-23,593746;-46,776565
2909;-23,3296697;-46,715129
2910;-23,6197065;-46,7698146
2911;-23,5113736;-46,5833084
2912;-23,5436251;-46,7527064
2913;-23,519222;-46,836739
2914;-23,5757231;-46,7420952
2915;-23,614617;-46,8360618
2916;-23,6466872;-46,7855022
2917;-23,4830446;-46,6223944
2918;-23,5515002;-46,4547526
2919;-23,5735425;-46,7937478
2920;-23,5795762;-46,8768551
2921;-23,5434532;-46,8263445
2922;-23,5697296;-46,7781957
2923;-23,9504346;-46,3352948
2924;-23,5513811;-46,7471249
2925;-23,519222;-46,836739
2926;-23,5739845;-46,5333732
2927;-23,5720038;-46,744107
2928;-23,5918436;-46,74423
2929;-23,534908;-46,672581
2930;-23,5702183;-46,7273152
2931;-23,547673;-46,785278
2932;-23,6415549;-46,7829986
2933;-23,5548594;-46,7002005
2934;-23,519222;-46,836739
2935;-23,528578;-46,903313
2936;-23,5716344;-46,7271592
2937;-23,5944821;-46,7644258
2938;-23,5541956;-46,8005358
2939;-23,4595494;-46,605456
2940;-23,5085257;-46,8953546
2941;-23,5662169;-46,9236785
2942;-23,5756662;-46,7375668
2943;-23,651566;-46,8622507
2944;-23,4979532;-46,6731431
2945;-23,570589;-46,7283166
2946;-23,548902;-46,7426216
2947;-23,9707103;-46,3209906
2948;-23,6865073;-46,6493514
2949;-23,5976371;-46,7860844
2950;-23,5253743;-46,447831
2951;-23,711082;-47,41853
2952;-23,5452439;-46,7780295
2953;-23,6055637;-46,6415803
2954;-23,5364474;-46,8184544
2955;-23,531693;-46,789925
2956;-23,5891417;-46,7602791
2957;-23,4992224;-46,7234249
2958;-23,5053348;-47,4812613
2959;-23,618755;-46,772991
2960;-23,4086497;-46,8985565
2961;-23,605946;-46,7800024
2962;-23,6201074;-46,761466
2963;-23,6459606;-46,7567782
2964;-23,5371987;-46,6696167
2965;-23,5422456;-46,7888177
2966;-23,6110762;-46,6586218
2967;-23,62162;-46,928589
2968;-23,5623738;-46,6762614
2969;-23,6163964;-46,7871552
2970;-23,184404;-45,8563817
2971;-23,5435685;-46,7939315
2972;-23,6030707;-46,7423248
2973;-23,5324278;-46,6663708
2974;-23,5255511;-46,8150416
2975;-23,5660501;-46,7821505
2976;-23,6192562;-46,7657903
2977;-23,5714127;-46,7269411
2978;-23,6423118;-46,8034019
2979;-23,6298136;-46,6837068
2980;-23,5678861;-46,748286
2981;-23,698151;-46,713825
2982;-23,6334414;-46,80485
2983;-23,5574003;-46,8014515
2984;-23,611777;-46,6592944
2985;-23,4911677;-46,7494575
2986;-23,5394824;-46,4839311
2987;-23,4493755;-46,716918
2988;-23,5411939;-46,7623678
2989;-23,5629148;-46,6954562
2990;-23,5695804;-46,7980131
2991;-23,4931932;-46,5950507
2992;-23,549202;-46,93729
2993;-23,6555587;-46,8449029
2994;-23,533444;-46,8384202
2995;-23,6435507;-46,746049
2996;-23,6099678;-46,60059
2997;-23,5630797;-46,7429249
2998;-23,5719651;-46,77737
2999;-24,0417082;-46,5146555
3000;-23,5656488;-46,8086762
3001;-23,4801835;-46,6990298
3002;-23,5778642;-46,75139
3003;-23,5296179;-46,4595467
3004;-23,5600298;-46,9480961
3005;-23,6275246;-46,7318073
3006;-23,5282422;-46,7319999
3007;-23,5885297;-46,8236955
3008;-23,5795762;-46,8768551
3009;-23,5667482;-46,8109669
3010;-23,5795762;-46,8768551
3011;-23,514093;-46,77037
3012;-23,6015433;-46,7962824
3013;-23,5527663;-46,4540829
3014;-23,5709069;-46,6605527
3015;-23,5728892;-46,7953704
3016;-23,5781112;-46,74489
3017;-23,5703501;-46,7505356
3018;-23,5864096;-46,7193427
3019;-23,5682986;-46,7484184
3020;-23,6197364;-46,7829312
3021;-23,6363825;-46,6098798
3022;-23,5413225;-46,6600811
3023;-23,5571249;-46,7452867
3024;-23,5101801;-46,78783
3025;-23,5723118;-46,7310493
3026;-23,6037406;-46,722526
3027;-23,615179;-46,7666821
3028;-23,5681672;-46,6561563
3029;-23,598636;-46,790006
3030;-23,5343655;-46,7607463
3031;-23,5995279;-46,7874956
3032;-23,6646108;-46,6870373
3033;-23,5738816;-46,7764915
3034;-23,6020074;-46,7897207
3035;-23,549202;-46,93729
3036;-23,5513811;-46,7471249
3037;-23,6001672;-46,7909555
3038;-23,4895183;-46,6921486
3039;-23,518753;-46,7933506
3040;-23,5776739;-46,7459852
3041;-23,5343935;-46,784706
3042;-23,650533;-46,6947904
3043;-23,5196305;-46,7242052
3044;-23,553193;-46,6961847
3045;-23,5211798;-46,6990684
3046;-23,5696255;-46,7559415
3047;-23,5833047;-46,7479052
3048;-23,567613;-46,7894636
3049;-23,5795247;-46,7952068
3050;-23,59522;-46,725911
3051;-23,5377181;-46,6831294
3052;-23,5805982;-46,7405006
3053;-23,572113;-46,61446
3054;-23,6004622;-46,4302837
3055;-23,558507;-46,8739171
3056;-23,563151;-46,7773326
3057;-23,531693;-46,789925
3058;-23,548943;-46,638817
3059;-23,5457476;-46,6567834
3060;-23,5792723;-46,8792785
3061;-23,6156706;-46,7325918
3062;-23,5599072;-46,6722038
3063;-23,4472198;-46,7320035
3064;-23,4936268;-46,708293
3065;-23,5581202;-46,6310541
3066;-23,519222;-46,836739
3067;-23,5946699;-46,7860395
3068;-23,55965;-46,8079321
3069;-23,5982413;-46,6019367
3070;-23,5535166;-46,7444719
3071;-23,562211;-46,7529331
3072;-23,5886129;-46,7798628
3073;-23,4829766;-46,7089119
3074;-23,531693;-46,789925
3075;-23,5655971;-46,7989667
3076;-23,6049872;-46,7066947
3077;-23,5595844;-46,6635632
3078;-23,526632;-46,7315455
3079;-23,5758985;-46,7375248
3080;-23,5687468;-46,7612019
3081;-23,5643837;-46,8354461
3082;-23,5489605;-46,7456331
3083;-23,6112015;-46,7750197
3084;-23,5727496;-46,7871181
3085;-23,5575437;-46,6520249
3086;-23,5716455;-46,7141475
3087;-23,6011526;-46,7926428
3088;-23,5791466;-46,6365417
3089;-23,5768093;-46,7519121
3090;-23,5666894;-46,7440172
3091;-23,5539089;-46,7468193
3092;-22,8716377;-47,2011305
3093;-23,5545024;-46,4331306
3094;-23,5716303;-46,7407795
3095;-23,612485;-46,7507612
3096;-23,519222;-46,836739
3097;-23,5768936;-46,7233415
3098;-23,5732422;-46,7321694
3099;-23,5631177;-46,6892828
3100;-23,4808531;-46,6956205
3101;-23,5552986;-46,9444941
3102;-23,6366326;-46,7928295
3103;-23,5374065;-46,7148206
3104;-23,5710345;-46,7562392
3105;-23,6184997;-46,7550402
3106;-23,6293386;-46,7637089
3107;-23,6039437;-46,7550122
3108;-23,5757162;-46,7488493
3109;-23,5715724;-46,7426088
3110;-23,5771421;-46,6183429
3111;-23,5583155;-46,778282
3112;-23,4753194;-46,6522397
3113;-23,4826331;-46,6764791
3114;-23,4943323;-46,5859303
3115;-23,5916411;-46,7692742
3116;-23,5659852;-46,7427728
3117;-23,563488;-46,716153
3118;-23,5503115;-46,6927678
3119;-23,56607;-46,7652306
3120;-23,5435745;-46,7526522
3121;-23,5775691;-46,7335842
3122;-23,5796875;-46,7495646
3123;-23,5308;-46,465682
3124;-23,5901815;-46,6448889
3125;-23,6186736;-46,5716962
3126;-23,5565753;-46,7445029
3127;-23,50257;-46,771455
3128;-23,578875;-46,741174
3129;-23,6510412;-46,8053444
3130;-23,5642943;-46,7496697
3131;-23,5378387;-46,5989008
3132;-23,5659169;-46,7427431
3133;-23,6744371;-46,6030922
3134;-23,5157249;-46,4408638
3135;-23,5706798;-46,7446735
3136;-23,5644182;-46,7425327
3137;-23,5497927;-46,7527629
3138;-23,5621023;-46,7433577
3139;-23,56181;-46,7673535
3140;-23,6431334;-46,7902752
3141;-23,5847602;-46,7893772
3142;-23,6210014;-46,7549352
3143;-23,5571249;-46,7452867
3144;-23,5487817;-46,7500955
3145;-23,5400504;-46,8283557
3146;-23,581056;-46,8172258
3147;-23,567323;-46,7594917
3148;-23,519222;-46,836739
3149;-23,5294051;-46,7039284
3150;-23,5719651;-46,77737
3151;-23,5685083;-46,7649018
3152;-23,6578823;-46,7883538
3153;-23,5550134;-46,877732
3154;-23,5677975;-46,7513159
3155;-23,5259604;-46,7002755
3156;-23,5471293;-46,6800045
3157;-23,5298255;-46,8143142
3158;-23,5435745;-46,7526522
3159;-23,5724837;-46,7409389
3160;-23,4963388;-46,7966261
3161;-23,4749939;-46,6756893
3162;-23,581963;-46,7616858
3163;-23,5926915;-46,7954487
3164;-23,5445059;-46,6441105
3165;-23,601643;-46,7881073
3166;-23,6042471;-46,7857532
3167;-23,5757905;-46,7375174
3168;-23,6256628;-46,6724291
3169;-23,6185363;-46,6405311
3170;-23,5751393;-46,6139301
3171;-23,5265391;-46,8295283
3172;-23,4353808;-46,7340992
3173;-23,6030637;-46,7963837
3174;-23,5790773;-46,6404183
3175;-23,5262465;-46,8250806
3176;-23,6104726;-46,528013
3177;-23,5541191;-46,6940858
3178;-23,549202;-46,93729
3179;-23,4999899;-46,7876484
3180;-23,6232049;-46,7830856
3181;-23,459539;-46,8810847
3182;-23,5454276;-46,7435154
3183;-23,519222;-46,836739
3184;-23,5679566;-46,6802127
3185;-23,550101;-46,7634729
3186;-23,5521983;-46,6955714
3187;-23,573414;-46,80162
3188;-23,5693338;-46,6419625
3189;-23,5671096;-46,751147
3190;-23,5875743;-46,8475327
3191;-23,6355089;-46,6389163
3192;-23,5691993;-46,8147039
3193;-23,5301512;-46,7625406
3194;-23,5626178;-46,7113785
3195;-23,4971196;-46,6459555
3196;-23,543481;-46,4335586
3197;-23,6777297;-46,7930109
3198;-23,5499898;-46,6992097
3199;-23,5654141;-46,7531108
3200;-23,6235461;-46,7682406
3201;-23,555399;-46,943584
3202;-23,5801192;-46,7975717
3203;-23,5773119;-46,7532277
3204;-23,5745924;-46,7423218
3205;-23,6216329;-46,7847564
3206;-23,6065066;-46,6247945
3207;-23,5501171;-46,5620532
3208;-23,5497736;-46,6923054
3209;-23,5675826;-46,7538686
3210;-23,5667011;-46,7444601
3211;-23,605073;-46,7887122
3212;-23,5974349;-46,7278014
3213;-23,5663897;-46,7591684
3214;-23,527396;-46,6892389
3215;-23,5848984;-46,7902163
3216;-23,519222;-46,836739
3217;-23,5021239;-46,7962091
3218;-23,5824727;-46,8061001
3219;-23,5597973;-46,7567854
3220;-23,5661901;-46,7627061
3221;-23,5781112;-46,74489
3222;-23,5230228;-46,7689368
3223;-23,5550915;-46,6943199
3224;-23,5524778;-46,7605885
3225;-23,6115466;-46,8344808
3226;-23,5124913;-46,7897654
3227;-23,65791;-46,7702992
3228;-23,5564026;-46,7443436
3229;-23,6214161;-46,7588555
3230;-23,549149;-46,699948
3231;-23,5993339;-46,399435
3232;-23,494909;-46,787762
3233;-23,6058835;-46,7163889
3234;-23,5643963;-46,6846772
3235;-23,5689299;-46,6501545
3236;-23,6443225;-46,8014802
3237;-23,607832;-46,75288
3238;-23,5681147;-46,7472749
3239;-23,556837;-46,9373331
3240;-23,5936143;-46,7666077
3241;-23,6269542;-46,7792614
3242;-23,5266391;-46,8899503
3243;-23,6014652;-46,7678241
3244;-23,5357718;-46,8074538
3245;-23,549202;-46,93729
3246;-23,6309006;-46,7596497
3247;-23,5853473;-46,7465802
3248;-23,6317741;-46,876099
3249;-23,5803952;-46,8105659
3250;-23,5778624;-46,7565141
3251;-23,604297;-46,553204
3252;-23,6265295;-46,6038363
3253;-23,6300628;-46,9020118
3254;-23,6106185;-46,8312457
3255;-23,5477997;-46,8440897
3256;-23,6049495;-46,8767219
3257;-23,4064224;-46,7452577
3258;-23,5801129;-46,634304
3259;-23,5467622;-46,9716879
3260;-23,5986793;-46,6818684
3261;-23,9504346;-46,3352948
3262;-23,5388495;-46,8096122
3263;-23,5817883;-46,7672176
3264;-23,5622864;-46,7457559
3265;-23,5755571;-46,7329309
3266;-23,5619461;-46,7448857
3267;-23,5368868;-46,6797917
3268;-23,5903045;-46,7625175
3269;-23,5784839;-46,6750968
3270;-23,5962894;-46,7841479
3271;-23,609379;-46,839508
3272;-23,5428206;-46,7460709
3273;-23,6019059;-46,6811026
3274;-23,562754;-46,7993058
3275;-23,6043078;-46,9396639
3276;-23,5973753;-46,7417085
3277;-23,5711527;-46,8102124
3278;-23,5159106;-46,7890639
3279;-23,531693;-46,789925
3280;-23,5952541;-46,9198356
3281;-23,570321;-46,7317785
3282;-23,6182983;-46,6325501
3283;-23,5348539;-46,7898839
3284;-23,5756054;-46,7183817
3285;-23,6154715;-46,7090279
3286;-23,5377762;-46,696201
3287;-23,465926;-46,639277
3288;-23,5810082;-46,8261484
3289;-23,5791426;-46,7464077
3290;-23,5713036;-46,8392444
3291;-23,563119;-46,7492395
3292;-23,5608767;-46,6722457
3293;-23,5965415;-46,9065514
3294;-23,5177193;-46,705589
3295;-23,5808672;-46,742676
3296;-23,6170123;-46,9554472
3297;-23,571695;-46,77737
3298;-23,5696048;-46,7273422
3299;-23,519222;-46,836739
3300;-23,5758362;-46,7301589
3301;-23,5582468;-46,7503222
3302;-23,6408176;-46,7764252
3303;-23,538008;-46,801171
3304;-23,5393737;-46,8047431
3305;-23,5480887;-46,6570752
3306;-23,5535568;-46,7446436
3307;-23,5045992;-46,7122807
3308;-23,4457147;-46,7159927
3309;-23,5803185;-46,7393934
3310;-23,5884077;-46,7710179
3311;-23,662873;-46,798699
3312;-23,5616795;-46,7526544
3313;-23,5622659;-46,7484043
3314;-23,5459555;-46,7093465
3315;-23,5689658;-46,7531613
3316;-23,6205321;-46,7361625
3317;-23,5819212;-46,6428401
3318;-23,5701218;-46,7275177
3319;-23,5788654;-46,7215792
3320;-23,5291643;-46,7660555
3321;-23,5827859;-46,7943678
3322;-23,5882104;-46,7411315
3323;-23,572126;-46,7451338
3324;-23,5707072;-46,5620215
3325;-23,5620094;-46,744956
3326;-23,5788677;-46,721895
3327;-23,6127375;-46,9301281
3328;-23,5775521;-46,7499587
3329;-23,5744394;-46,7635124
3330;-23,531693;-46,789925
3331;-23,4780914;-46,6444742
3332;-22,6886908;-46,9832688
3333;-23,7391891;-46,5685723
3334;-23,5997487;-46,8704921
3335;-23,5293145;-46,8281214
3336;-23,6156458;-46,691134
3337;-23,6040164;-46,753608
3338;-23,5773226;-46,7594823
3339;-23,587889;-46,7793854
3340;-23,282717;-46,734644
3341;-23,6240484;-46,6329029
3342;-23,589173;-46,7217473
3343;-23,5271662;-46,6925213
3344;-23,586346;-46,765965
3345;-23,4735199;-46,697556
3346;-23,6197364;-46,7829312
3347;-23,5819043;-46,7530703
3348;-23,4780208;-46,5993708
3349;-23,5348126;-46,7088807
3350;-23,638793;-46,682858
3351;-23,6167851;-46,7834234
3352;-23,5885044;-46,836888
3353;-23,6197583;-46,7881628
3354;-23,523431;-46,5815096
3355;-23,5949015;-46,742005
3356;-23,5563601;-46,8041469
3357;-23,624547;-46,763738
3358;-23,5101801;-46,78783
3359;-23,4588523;-46,6865376
3360;-23,5247635;-46,4082529
3361;-23,5760965;-46,7482522
3362;-23,6302893;-46,686059
3363;-23,485543;-46,645677
3364;-23,5883275;-46,7151742
3365;-23,5185868;-46,3637511
3366;-23,5774719;-46,7391248
3367;-23,5523492;-46,7518102
3368;-23,5767753;-46,7151851
3369;-23,1379883;-46,9398792
3370;-23,5570566;-46,7515492
3371;-23,728168;-46,749191
3372;-23,5815105;-46,7438865
3373;-23,5822955;-46,7938382
3374;-23,531693;-46,789925
3375;-23,519222;-46,836739
3376;-23,519222;-46,836739
3377;-23,5330152;-46,7953395
3378;-23,5456096;-46,6874483
3379;-23,5758732;-46,7452418
3380;-23,5459006;-46,7560123
3381;-23,5039512;-46,7726453
3382;-23,506012;-46,785343
3383;-23,6022331;-46,8988374
3384;-23,6487862;-46,7876155
3385;-23,5847602;-46,7893772
3386;-23,5768373;-46,7622856
3387;-23,5643522;-46,7446837
3388;-23,6213949;-46,7833257
3389;-21,1803029;-47,81569
3390;-23,536613;-46,8123841
3391;-23,606548;-46,781115
3392;-23,5257811;-46,8883349
3393;-23,500635;-46,799213
3394;-23,5721316;-46,7632139
3395;-23,5703901;-46,793523
3396;-23,5311565;-46,7258369
3397;-23,540303;-46,7562531
3398;-23,5407464;-46,9045662
3399;-23,5905019;-46,7715077
3400;-23,4683028;-46,6536071
3401;-23,4952111;-46,9702215
3402;-23,5793326;-46,7468742
3403;-23,6903634;-46,7085297
3404;-23,570861;-46,741399
3405;-23,5750779;-46,7398728
3406;-23,6583155;-46,4546136
3407;-23,6078018;-46,8956341
3408;-23,5309634;-46,8038208
3409;-23,6159199;-46,6416396
3410;-23,5612847;-46,6822556
3411;-23,559501;-46,749731
3412;-23,5544702;-46,6852298
3413;-23,5228242;-46,7307246
3414;-23,5864732;-46,768681
3415;-23,5729476;-46,7264824
3416;-23,6279943;-46,6709082
3417;-23,57094;-46,7496008
3418;-23,5377533;-46,599029
3419;-23,543474;-46,7197782
3420;-23,5613672;-46,744327
3421;-23,5796863;-46,7508698
3422;-23,5343084;-46,6792365
3423;-23,5519596;-46,6941692
3424;-23,5771152;-46,6504197
3425;-23,508783;-46,7897619
3426;-23,6575776;-46,6491805
3427;-23,5910642;-46,666011
